attack,attack_scope,noise_parameter,lambda,trial,stage,records_ok,ideal_fidelity,effective_fidelity,accept_probability,sampled_accept,stage_accept,sampling_model
fixed_state_ciphertext_replacement,targeted,0.05,8,1121,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1122,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1122,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1123,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1123,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1124,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1124,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1125,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1125,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1126,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1126,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1127,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1127,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1128,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1128,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1129,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1129,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1130,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1130,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1131,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1131,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1132,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1132,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1133,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1133,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1134,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1134,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1135,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1135,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1136,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1136,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1137,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1137,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1138,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1138,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1139,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1139,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1140,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1140,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1141,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1141,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1142,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1142,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1143,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1143,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1144,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1144,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1145,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1145,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1146,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1146,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1147,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1147,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1148,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1148,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1149,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1149,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1150,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1150,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1151,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1151,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1152,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1152,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1153,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1153,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1154,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1154,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1155,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1155,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1156,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1156,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1157,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1157,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1158,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1158,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1159,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1159,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1160,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1160,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1161,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1161,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1162,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1162,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1163,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1163,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1164,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1164,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1165,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1165,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1166,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1166,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1167,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1167,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1168,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1168,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1169,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1169,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1170,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1170,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1171,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1171,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1172,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1172,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1173,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1173,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1174,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1174,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1175,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1175,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1176,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1176,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1177,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1177,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1178,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1178,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1179,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1179,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1180,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1180,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1181,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1181,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1182,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1182,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1183,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1183,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1184,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1184,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1185,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1185,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1186,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1186,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1187,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1187,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1188,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1188,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1189,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1189,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1190,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1190,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1191,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1191,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1192,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1192,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1193,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1193,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1194,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1194,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1195,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1195,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1196,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1196,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1197,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1197,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1198,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1198,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1199,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1199,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1200,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1200,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1201,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1201,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1202,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1202,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1203,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1203,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1204,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1204,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1205,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1205,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1206,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1206,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1207,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1207,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1208,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1208,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1209,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1209,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1210,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1210,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1211,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1211,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1212,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1212,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1213,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1213,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1214,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1214,S7,True,1.0000000000000004,0.9750000000000004,0.9042673170009639,True,True,single direct noisy draw
fixed_state_ciphertext_replacement,targeted,0.05,8,1215,S5,True,0.16666666666666677,0.1833333333333334,0.01501816326725129,False,False,single direct noisy draw
